success,mean_size,p90_size,mean_mass,method,rep,ntrain,ncal,ntest
0.8672985781990521,12.677725118483412,16.0,0.9184044233807268,mccp10,5,330,262,211
0.9383886255924171,14.24170616113744,16.0,0.9597077409162718,global_panel,5,330,262,211
0.9146919431279621,13.412322274881516,15.0,0.9445339652448658,pacs_mondrian_q0.65,5,330,262,211
0.933649289099526,14.090047393364928,15.0,0.9543285939968404,pacs_mondrian_q0.75,5,330,262,211
0.943127962085308,13.355450236966824,15.0,0.9550078988941549,pacs_mondrian_q0.85,5,330,262,211
0.810077519379845,10.569767441860465,13.0,0.8828986710963456,top1_cp,6,314,231,258
0.8255813953488372,11.251937984496124,13.300000000000011,0.8939857881136951,mccp10,6,314,231,258
0.9263565891472868,13.965116279069768,16.0,0.9569776670358066,global_panel,6,314,231,258
0.9806201550387597,14.069767441860465,15.0,0.9767441860465116,pacs_mondrian_q0.65,6,314,231,258
0.9806201550387597,14.003875968992247,15.0,0.9771391657438169,pacs_mondrian_q0.75,6,314,231,258
0.9806201550387597,14.081395348837209,15.0,0.9776052048726468,pacs_mondrian_q0.85,6,314,231,258
0.8320610687022901,11.48473282442748,14.0,0.8974990912395493,top1_cp,7,310,231,262
0.8625954198473282,12.713740458015268,16.0,0.9145737913486005,mccp10,7,310,231,262
0.9236641221374046,13.969465648854962,16.0,0.9488794983642312,global_panel,7,310,231,262
0.9427480916030534,14.351145038167939,15.0,0.9622437295528898,pacs_mondrian_q0.65,7,310,231,262
0.950381679389313,14.446564885496183,15.0,0.9656715739731007,pacs_mondrian_q0.75,7,310,231,262
0.9541984732824428,14.488549618320612,16.0,0.9688340603416941,pacs_mondrian_q0.85,7,310,231,262
0.7111111111111111,9.022222222222222,11.099999999999994,0.841194003527337,top1_cp,8,298,235,270
0.8333333333333334,11.466666666666667,14.0,0.9062813051146384,mccp10,8,298,235,270
0.9,13.42962962962963,16.0,0.9475123456790123,global_panel,8,298,235,270
0.9518518518518518,13.962962962962964,15.0,0.9688042328042328,pacs_mondrian_q0.65,8,298,235,270
0.9518518518518518,13.985185185185186,15.0,0.9682178130511463,pacs_mondrian_q0.75,8,298,235,270
0.9444444444444444,13.862962962962962,15.0,0.9657795414462081,pacs_mondrian_q0.85,8,298,235,270
0.8508771929824561,12.06140350877193,14.0,0.9084408939014202,top1_cp,9,325,250,228
0.8552631578947368,12.543859649122806,16.0,0.9132090643274855,mccp10,9,325,250,228
0.9254385964912281,14.557017543859649,16.0,0.9649749373433585,global_panel,9,325,250,228
0.9824561403508771,14.096491228070175,15.0,0.9729782790309106,pacs_mondrian_q0.65,9,325,250,228
0.9824561403508771,14.381578947368421,15.0,0.9758813700918963,pacs_mondrian_q0.75,9,325,250,228
0.9868421052631579,14.232456140350877,15.0,0.9738492063492064,pacs_mondrian_q0.85,9,325,250,228
0.7254098360655737,9.51639344262295,12.0,0.8257738095238096,top1_cp,10,328,231,244
0.7704918032786885,11.89344262295082,14.0,0.874328649492584,mccp10,10,328,231,244
0.8934426229508197,14.168032786885245,16.0,0.9441569086651054,global_panel,10,328,231,244
0.9098360655737705,13.684426229508198,15.0,0.9419701405152224,pacs_mondrian_q0.65,10,328,231,244
0.9262295081967213,13.762295081967213,15.0,0.9509338407494146,pacs_mondrian_q0.75,10,328,231,244
0.930327868852459,13.795081967213115,15.0,0.9547238485558158,pacs_mondrian_q0.85,10,328,231,244
0.7609561752988048,9.625498007968128,12.0,0.8562246253082906,top1_cp,11,311,241,251
0.8565737051792829,12.155378486055778,14.0,0.9048273572377159,mccp10,11,311,241,251
0.9123505976095617,13.681274900398407,16.0,0.945885979889964,global_panel,11,311,241,251
0.9721115537848606,13.96812749003984,15.0,0.9717890343388351,pacs_mondrian_q0.65,11,311,241,251
0.9641434262948207,13.872509960159363,15.0,0.9706981597419845,pacs_mondrian_q0.75,11,311,241,251
0.9721115537848606,14.103585657370518,15.0,0.9735202048947069,pacs_mondrian_q0.85,11,311,241,251
0.7803921568627451,10.898039215686275,13.0,0.8650606909430438,top1_cp,12,316,232,255
0.8313725490196079,12.56078431372549,16.0,0.8956507936507937,mccp10,12,316,232,255
0.8705882352941177,13.533333333333333,16.0,0.9239943977591037,global_panel,12,316,232,255
0.9294117647058824,13.498039215686275,14.0,0.9455760971055089,pacs_mondrian_q0.65,12,316,232,255
0.9372549019607843,13.678431372549019,14.0,0.9480597572362279,pacs_mondrian_q0.75,12,316,232,255
0.9333333333333333,13.619607843137254,14.0,0.9506013071895424,pacs_mondrian_q0.85,12,316,232,255
0.8669201520912547,13.281368821292777,16.0,0.9286791598768784,top1_cp,13,293,247,263
0.8288973384030418,12.490494296577946,14.0,0.9062764801738186,mccp10,13,293,247,263
0.9163498098859315,14.425855513307985,16.0,0.9564847003440159,global_panel,13,293,247,263
0.9543726235741445,14.600760456273765,15.0,0.9685515118594966,pacs_mondrian_q0.65,13,293,247,263
0.9581749049429658,14.482889733840304,16.0,0.9701575230852797,pacs_mondrian_q0.75,13,293,247,263
0.9619771863117871,14.608365019011407,15.0,0.9708817671555314,pacs_mondrian_q0.85,13,293,247,263
0.7813765182186235,10.404858299595142,13.0,0.8691189512242145,top1_cp,14,323,233,247
0.8259109311740891,12.48582995951417,16.0,0.9030663196452672,mccp10,14,323,233,247
0.8744939271255061,13.680161943319838,16.0,0.9315162907268171,global_panel,14,323,233,247
0.9635627530364372,14.271255060728745,15.0,0.9674783111625217,pacs_mondrian_q0.65,14,323,233,247
0.9554655870445344,14.291497975708502,15.0,0.9650298823983033,pacs_mondrian_q0.75,14,323,233,247
0.9676113360323887,14.45344129554656,16.0,0.9727356853672644,pacs_mondrian_q0.85,14,323,233,247
0.8,10.6625,13.0,0.8804761904761906,top1_cp,15,304,259,240
0.8625,12.9125,16.0,0.9192242063492064,mccp10,15,304,259,240
0.8958333333333334,13.970833333333333,16.0,0.944642857142857,global_panel,15,304,259,240
0.9708333333333333,14.216666666666667,16.0,0.9766041666666666,pacs_mondrian_q0.65,15,304,259,240
0.9583333333333334,14.1125,15.0,0.9682757936507936,pacs_mondrian_q0.75,15,304,259,240
0.9708333333333333,14.416666666666666,16.0,0.9765972222222222,pacs_mondrian_q0.85,15,304,259,240
0.6798245614035088,9.105263157894736,11.0,0.8349603174603174,top1_cp,16,336,239,228
0.8333333333333334,12.12280701754386,14.0,0.9025334168755221,mccp10,16,336,239,228
0.9254385964912281,14.192982456140351,16.0,0.9508604845446951,global_panel,16,336,239,228
0.9649122807017544,14.25,15.0,0.9705795739348371,pacs_mondrian_q0.65,16,336,239,228
0.956140350877193,14.013157894736842,15.0,0.9683072263993316,pacs_mondrian_q0.75,16,336,239,228
0.956140350877193,14.083333333333334,15.0,0.9695708020050126,pacs_mondrian_q0.85,16,336,239,228
0.7675438596491229,9.644736842105264,12.0,0.8733771929824561,top1_cp,17,331,244,228
0.8508771929824561,11.662280701754385,14.0,0.9124154135338346,mccp10,17,331,244,228
0.9035087719298246,13.5,16.0,0.9485651629072682,global_panel,17,331,244,228
0.956140350877193,13.929824561403509,15.0,0.9685129490392647,pacs_mondrian_q0.65,17,331,244,228
0.956140350877193,13.324561403508772,15.0,0.9643316624895573,pacs_mondrian_q0.75,17,331,244,228
0.956140350877193,13.828947368421053,16.0,0.969266917293233,pacs_mondrian_q0.85,17,331,244,228
0.7816593886462883,9.951965065502183,12.0,0.8623019338739863,top1_cp,18,303,271,229
0.8427947598253275,12.248908296943231,16.0,0.9014410480349345,mccp10,18,303,271,229
0.9432314410480349,14.510917030567686,16.0,0.9613349968808484,global_panel,18,303,271,229
0.9475982532751092,14.31004366812227,15.0,0.9592181326679143,pacs_mondrian_q0.65,18,303,271,229
0.9606986899563319,14.174672489082969,15.0,0.964036182158453,pacs_mondrian_q0.75,18,303,271,229
0.9432314410480349,14.135371179039302,15.0,0.9574859638178415,pacs_mondrian_q0.85,18,303,271,229
0.7509727626459144,10.743190661478598,13.0,0.8479553455623494,top1_cp,19,314,232,257
0.8326848249027238,12.785992217898833,16.0,0.8939651658328702,mccp10,19,314,232,257
0.8715953307392996,13.747081712062256,16.0,0.9180618862330925,global_panel,19,314,232,257
0.9377431906614786,13.929961089494164,15.0,0.9586575875486382,pacs_mondrian_q0.65,19,314,232,257
0.9416342412451362,14.077821011673151,15.0,0.9600138966092273,pacs_mondrian_q0.75,19,314,232,257
0.9571984435797666,14.268482490272374,15.0,0.9675569760978321,pacs_mondrian_q0.85,19,314,232,257
0.8007968127490039,11.318725099601593,14.0,0.8767008157844812,top1_cp,20,320,232,251
0.8366533864541833,12.338645418326694,16.0,0.9019379624359705,mccp10,20,320,232,251
0.9043824701195219,13.741035856573705,16.0,0.9415224815025611,global_panel,20,320,232,251
0.9561752988047809,13.788844621513944,14.0,0.9590068298235629,pacs_mondrian_q0.65,20,320,232,251
0.9482071713147411,14.091633466135459,15.0,0.9618127490039842,pacs_mondrian_q0.75,20,320,232,251
0.9322709163346613,13.872509960159363,15.0,0.9571115537848606,pacs_mondrian_q0.85,20,320,232,251
0.8304347826086956,10.839130434782609,13.0,0.8902888198757763,top1_cp,21,326,247,230
0.9130434782608695,12.92608695652174,16.0,0.9404109730848861,mccp10,21,326,247,230
0.9478260869565217,14.41304347826087,16.0,0.9691521739130433,global_panel,21,326,247,230
0.9826086956521739,14.334782608695653,15.0,0.979136645962733,pacs_mondrian_q0.65,21,326,247,230
0.9826086956521739,14.047826086956523,15.0,0.9763830227743271,pacs_mondrian_q0.75,21,326,247,230
0.9826086956521739,13.969565217391304,15.0,0.9760786749482402,pacs_mondrian_q0.85,21,326,247,230
0.7033898305084746,10.13135593220339,12.0,0.8405145278450363,top1_cp,22,334,233,236
0.7669491525423728,11.5,14.0,0.8705811138014528,mccp10,22,334,233,236
0.902542372881356,13.98728813559322,16.0,0.9384665052461663,global_panel,22,334,233,236
0.9067796610169492,13.648305084745763,15.0,0.9458141646489104,pacs_mondrian_q0.65,22,334,233,236
0.9152542372881356,13.398305084745763,15.0,0.953203188054883,pacs_mondrian_q0.75,22,334,233,236
0.902542372881356,12.966101694915254,15.0,0.937793583535109,pacs_mondrian_q0.85,22,334,233,236
0.8070175438596491,11.276315789473685,14.0,0.8978759398496241,top1_cp,23,330,245,228
0.8421052631578947,12.149122807017545,14.0,0.9150710108604847,mccp10,23,330,245,228
0.8991228070175439,13.447368421052632,16.0,0.9406203007518795,global_panel,23,330,245,228
0.956140350877193,14.048245614035087,15.0,0.9660369674185464,pacs_mondrian_q0.65,23,330,245,228
0.9429824561403509,13.763157894736842,15.0,0.962140768588137,pacs_mondrian_q0.75,23,330,245,228
0.956140350877193,14.166666666666666,15.0,0.9678790726817043,pacs_mondrian_q0.85,23,330,245,228
0.7352941176470589,10.483193277310924,13.0,0.8423159263705483,top1_cp,24,327,238,238
0.7605042016806722,11.281512605042018,14.0,0.8548449379751901,mccp10,24,327,238,238
0.8109243697478992,12.802521008403362,16.0,0.8905882352941176,global_panel,24,327,238,238
0.8865546218487395,13.239495798319327,14.0,0.9364645858343338,pacs_mondrian_q0.65,24,327,238,238
0.9285714285714286,13.794117647058824,15.0,0.9542246898759505,pacs_mondrian_q0.75,24,327,238,238
0.9243697478991597,13.609243697478991,15.0,0.9511434573829533,pacs_mondrian_q0.85,24,327,238,238
0.8040816326530612,10.555102040816326,13.0,0.8854616132167152,top1_cp,25,324,234,245
0.8530612244897959,11.918367346938776,14.0,0.9094363459669582,mccp10,25,324,234,245
0.9224489795918367,13.959183673469388,16.0,0.9513799805636541,global_panel,25,324,234,245
0.9469387755102041,13.604081632653061,15.0,0.9597074829931973,pacs_mondrian_q0.65,25,324,234,245
0.9551020408163265,13.510204081632653,15.0,0.9652371234207969,pacs_mondrian_q0.75,25,324,234,245
0.963265306122449,13.685714285714285,15.0,0.9644334305150633,pacs_mondrian_q0.85,25,324,234,245
0.8385650224215246,11.591928251121077,14.0,0.905067264573991,top1_cp,26,328,252,223
0.852017937219731,12.134529147982063,16.0,0.9130642750373693,mccp10,26,328,252,223
0.9327354260089686,14.475336322869955,16.0,0.9602605167627589,global_panel,26,328,252,223
0.9417040358744395,13.874439461883409,16.0,0.9563121930386504,pacs_mondrian_q0.65,26,328,252,223
0.9372197309417041,13.941704035874439,15.0,0.9551078368567159,pacs_mondrian_q0.75,26,328,252,223
0.9372197309417041,13.820627802690582,15.0,0.9553619474695708,pacs_mondrian_q0.85,26,328,252,223
0.6889763779527559,8.799212598425196,11.0,0.824399137607799,top1_cp,27,320,229,254
0.8110236220472441,11.893700787401574,14.0,0.8869413198350207,mccp10,27,320,229,254
0.9212598425196851,14.299212598425196,16.0,0.9545219347581553,global_panel,27,320,229,254
0.9330708661417323,13.377952755905511,14.0,0.9466001124859392,pacs_mondrian_q0.65,27,320,229,254
0.9291338582677166,13.547244094488189,14.0,0.9489098237720286,pacs_mondrian_q0.75,27,320,229,254
0.9448818897637795,13.81496062992126,15.0,0.9604330708661418,pacs_mondrian_q0.85,27,320,229,254
0.8209606986899564,10.37117903930131,13.0,0.8829444791016844,top1_cp,28,327,247,229
0.8820960698689956,12.406113537117903,16.0,0.9263932210438761,mccp10,28,327,247,229
0.9344978165938864,13.847161572052402,16.0,0.9605583281347474,global_panel,28,327,247,229
0.9650655021834061,14.327510917030567,15.0,0.9713058847993346,pacs_mondrian_q0.65,28,327,247,229
0.9475982532751092,13.965065502183407,15.0,0.9618662923684758,pacs_mondrian_q0.75,28,327,247,229
0.9475982532751092,13.986899563318778,15.0,0.965308796007486,pacs_mondrian_q0.85,28,327,247,229
0.7745901639344263,9.815573770491802,12.0,0.8645638173302107,top1_cp,29,318,241,244
0.8442622950819673,12.348360655737705,15.0,0.9169242779078844,mccp10,29,318,241,244
0.930327868852459,14.069672131147541,16.0,0.9582864949258393,global_panel,29,318,241,244
0.9344262295081968,14.209016393442623,15.0,0.9677615144418423,pacs_mondrian_q0.65,29,318,241,244
0.9590163934426229,14.635245901639344,16.0,0.9789188134270101,pacs_mondrian_q0.75,29,318,241,244
0.9344262295081968,14.221311475409836,15.0,0.9677478532396566,pacs_mondrian_q0.85,29,318,241,244
