case_mass_success,mean_mass,p10_mass,mean_size,median_size,p90_size,top1_coverage,minority_fraction,empty,rep,model,method
0.9094017094017094,0.9403486447696441,0.8,25.01025641025641,22.0,44.0,0.9606837606837607,0.915851000808835,0.0,0,0,global
0.6153846153846154,0.783040128626417,0.4,6.533333333333333,6.0,11.0,0.8495726495726496,0.6917830486107502,0.0,0,0,top1_cp
0.8427350427350427,0.896263973671146,0.7142857142857142,14.87008547008547,14.0,26.0,0.9333333333333333,0.8486312348345113,0.0,0,0,mccp10
0.9076923076923077,0.9374818629473128,0.8,29.203418803418803,31.0,43.0,0.958974358974359,0.9145457223779438,0.0,0,0,pacs_mondrian
0.905982905982906,0.9427482198662495,0.8,22.505982905982908,21.0,41.60000000000002,0.9709401709401709,0.8990853187148635,0.0,0,1,global
0.7076923076923077,0.8350031324526442,0.530413016270338,7.964102564102564,8.0,13.0,0.9162393162393162,0.7255966760117482,0.0,0,1,top1_cp
0.8461538461538461,0.9059470659987018,0.7142857142857142,14.791452991452992,14.0,26.0,0.9452991452991453,0.850779046952577,0.0,0,1,mccp10
0.9128205128205128,0.9476466874211752,0.8181818181818181,25.094017094017094,24.0,41.0,0.9709401709401709,0.9117105231222887,0.0,0,1,pacs_mondrian
0.9008547008547009,0.9359765542962094,0.8,29.488888888888887,28.0,52.0,0.9623931623931624,0.8956210432728379,0.0,0,2,global
0.8034188034188035,0.8808726001461684,0.6666666666666666,14.471794871794872,13.0,24.0,0.9299145299145299,0.8091629460117069,0.0,0,2,top1_cp
0.8581196581196581,0.9150548297147436,0.7142857142857143,20.073504273504273,19.0,35.0,0.947008547008547,0.8614245805792783,0.0,0,2,mccp10
0.9333333333333333,0.9495870477463387,0.8571428571428571,36.08717948717949,30.0,60.0,0.9675213675213675,0.9157527588215556,0.0,0,2,pacs_mondrian
0.8923076923076924,0.9345785321423661,0.7825783972125435,24.94871794871795,23.0,44.60000000000002,0.958974358974359,0.9016402793429504,0.0,0,3,global
0.6752136752136753,0.8147039697073452,0.4661122661122662,8.806837606837608,8.0,15.0,0.8717948717948718,0.7308933518060484,0.0,0,3,top1_cp
0.8444444444444444,0.9054951063436099,0.7201388888888889,16.953846153846154,15.0,30.0,0.9401709401709402,0.8542789543273971,0.0,0,3,mccp10
0.9008547008547009,0.9408528515610409,0.8,29.022222222222222,29.0,47.60000000000002,0.9606837606837607,0.9143208949218244,0.0,0,3,pacs_mondrian
0.9196581196581196,0.9507789547221348,0.8251521298174442,28.56752136752137,25.0,52.60000000000002,0.9777777777777777,0.9074728409387188,0.0,1,0,global
0.7863247863247863,0.879322818575906,0.6276315789473684,11.405128205128205,11.0,19.600000000000023,0.9401709401709402,0.7842889477110564,0.0,1,0,top1_cp
0.8683760683760684,0.9249076706109346,0.75,18.25128205128205,17.0,32.0,0.9658119658119658,0.8611838837752084,0.0,1,0,mccp10
0.9213675213675213,0.9481933285104611,0.8195662650602409,29.005128205128205,35.0,43.0,0.9794871794871794,0.8998245120658145,0.0,1,0,pacs_mondrian
0.8888888888888888,0.9298693523742249,0.7815456949750221,21.584615384615386,20.0,38.0,0.9606837606837607,0.8844861653156402,0.0,1,1,global
0.7094017094017094,0.8296634159710344,0.5,8.767521367521368,8.0,15.0,0.8888888888888888,0.7348127301023997,0.0,1,1,top1_cp
0.8222222222222222,0.8958703848706984,0.6666666666666666,14.155555555555555,14.0,25.0,0.9333333333333333,0.8387438679231523,0.0,1,1,mccp10
0.882051282051282,0.9254602899807847,0.7777777777777777,24.593162393162395,25.0,38.0,0.9504273504273504,0.8828435241057525,0.0,1,1,pacs_mondrian
0.8837606837606837,0.9292303867207525,0.7777777777777777,28.700854700854702,27.0,51.0,0.9555555555555556,0.8937590773358651,0.0,1,2,global
