success,mean_size,p90_size,mean_mass,method,rep,ntrain,ncal,ntest
0.8852459016393442,12.745901639344263,14.0,0.9364978532396566,pacs_mondrian_q0.90,25,322,244,244
0.8170212765957446,12.336170212765957,16.0,0.9065906788247213,top1_cp,26,318,257,235
0.8170212765957446,12.442553191489361,16.0,0.9073991894630193,mccp10,26,318,257,235
0.9191489361702128,14.297872340425531,16.0,0.9520486322188451,global_panel,26,318,257,235
0.948936170212766,14.242553191489362,16.0,0.9675916919959474,pacs_mondrian_q0.90,26,318,257,235
0.8221343873517787,12.505928853754941,16.0,0.8991003199698852,top1_cp,27,322,235,253
0.849802371541502,12.881422924901186,16.0,0.9157811029550159,mccp10,27,322,235,253
0.9209486166007905,14.478260869565217,16.0,0.9546979107848674,global_panel,27,322,235,253
0.9446640316205533,14.312252964426877,15.0,0.964047619047619,pacs_mondrian_q0.90,27,322,235,253
0.7022222222222222,8.924444444444445,11.0,0.8210137566137566,top1_cp,28,335,250,225
0.8044444444444444,11.084444444444445,13.0,0.8730402116402116,mccp10,28,335,250,225
0.8977777777777778,13.27111111111111,16.0,0.9333343915343916,global_panel,28,335,250,225
0.9111111111111111,13.115555555555556,14.0,0.9355227513227514,pacs_mondrian_q0.90,28,335,250,225
0.8473895582329317,12.518072289156626,16.0,0.9145553643144004,top1_cp,29,322,239,249
0.8634538152610441,12.847389558232932,16.0,0.924689233122968,mccp10,29,322,239,249
0.9116465863453815,13.803212851405622,16.0,0.9499062918340027,global_panel,29,322,239,249
0.9718875502008032,14.590361445783133,16.0,0.9785513482501434,pacs_mondrian_q0.90,29,322,239,249
