case_mass_success,mean_mass,p10_mass,mean_size,median_size,p90_size,top1_coverage,minority_fraction,empty,model,method
0.9316239316239316,0.9777806158987116,0.9516129032258065,68.46153846153847,64.0,128.0,0.9880341880341881,0.9668836436839287,0.0,2,global
0.9196581196581196,0.9744554764002735,0.9295566502463054,62.82393162393162,62.0,73.60000000000002,0.9880341880341881,0.9629951485960617,0.0,2,topk_q0.50
0.9179487179487179,0.9744125085927355,0.9285714285714286,61.3042735042735,60.0,78.0,0.9880341880341881,0.9627990793364473,0.0,2,topk_q0.65
0.9162393162393162,0.9733233635205509,0.9230769230769231,61.182905982905986,59.0,78.0,0.9863247863247864,0.962717867812928,0.0,2,topk_q0.75
0.9196581196581196,0.9732652374842652,0.9285714285714286,60.31452991452991,57.0,83.0,0.9863247863247864,0.9620701594241898,0.0,2,topk_q0.85
0.9213675213675213,0.9741053029108135,0.9389705882352941,62.14358974358974,59.0,94.0,0.9863247863247864,0.9644675806899162,0.0,2,topk_q0.90
0.9179487179487179,0.9743677831961942,0.9389705882352941,64.81025641025641,58.0,111.0,0.9846153846153847,0.9646719658672562,0.0,2,topk_q0.95
