case_mass_success,mean_mass,p10_mass,mean_size,median_size,p90_size,top1_coverage,minority_fraction,empty,rep,model,method
0.841025641025641,0.8583088737736035,0.5677018633540373,9.011965811965812,8.0,15.0,0.9230769230769231,0.7675109064335012,0.0,3,1,top1_cp
0.9230769230769231,0.9137598813855173,0.721097770154374,16.064957264957265,15.0,29.0,0.9452991452991453,0.8701565821817919,0.0,3,1,mccp10
0.9299145299145299,0.9178672821411036,0.75,19.005128205128205,22.0,29.0,0.9521367521367521,0.8665939973246707,0.0,3,1,pacs_mondrian
0.8854700854700854,0.8853840407828776,0.6666666666666666,17.747008547008548,16.0,33.0,0.9179487179487179,0.8405354800305724,0.0,3,2,global
0.8051282051282052,0.8323076915954074,0.5,11.285470085470086,10.0,19.0,0.8871794871794871,0.7543586781657041,0.0,3,2,top1_cp
0.8735042735042735,0.8784374809576505,0.6470588235294117,16.43076923076923,15.0,30.0,0.9162393162393162,0.8292040706211309,0.0,3,2,mccp10
0.8974358974358975,0.9012149024354313,0.6936454849498328,23.208547008547008,17.0,51.0,0.9299145299145299,0.8542494843834892,0.0,3,2,pacs_mondrian
0.9008547008547009,0.9023255345390929,0.7,17.762393162393163,17.0,31.0,0.9452991452991453,0.8460314084645356,0.0,3,3,global
0.8598290598290599,0.8664454368581478,0.5917241379310345,12.536752136752137,12.0,22.0,0.9179487179487179,0.7974617829011468,0.0,3,3,top1_cp
0.9145299145299145,0.9135711272308213,0.7165714285714286,19.700854700854702,18.0,34.0,0.9521367521367521,0.8600882609405696,0.0,3,3,mccp10
0.9282051282051282,0.9276968967490503,0.7682539682539683,24.745299145299146,24.0,40.0,0.958974358974359,0.8878060333403203,0.0,3,3,pacs_mondrian
0.8905982905982905,0.8938192753979711,0.6723404255319152,14.297435897435898,13.0,25.0,0.9452991452991453,0.8251856177624287,0.0,4,0,global
0.7623931623931623,0.8011317018943537,0.4536931818181818,7.1008547008547005,7.0,12.0,0.8786324786324786,0.6878552155078296,0.0,4,0,top1_cp
0.8905982905982905,0.8951190091909297,0.6723404255319152,14.485470085470086,13.0,26.0,0.9452991452991453,0.8273948153225035,0.0,4,0,mccp10
0.9094017094017094,0.904383369974133,0.7142857142857142,17.83931623931624,22.0,27.0,0.9521367521367521,0.8306308550778096,0.0,4,0,pacs_mondrian
0.8940170940170941,0.8874164475746367,0.6666666666666666,13.728205128205127,13.0,24.0,0.9504273504273504,0.8207805244016952,0.0,4,1,global
0.8102564102564103,0.8348540377789179,0.5,8.728205128205127,8.0,15.0,0.9128205128205128,0.740499764146324,0.0,4,1,top1_cp
