case_mass_success,mean_mass,p10_mass,mean_size,median_size,p90_size,top1_coverage,minority_fraction,empty,model,method
0.8717948717948718,0.9597884791577902,0.875,40.2991452991453,36.0,77.0,0.9829059829059829,0.9327191594692393,0.0,1,global
0.882051282051282,0.9635641180612975,0.875,45.30769230769231,43.0,57.0,0.9829059829059829,0.9409198635934694,0.0,1,topk_q0.50
0.8803418803418803,0.9635669482107055,0.8765151515151516,44.74529914529914,42.0,61.0,0.9846153846153847,0.9394644812206332,0.0,1,topk_q0.65
0.8752136752136752,0.9611471950657936,0.875,42.75726495726496,41.0,66.0,0.9811965811965812,0.9387284942783904,0.0,1,topk_q0.75
0.8735042735042735,0.961183358827525,0.875,42.22222222222222,41.0,71.60000000000002,0.9811965811965812,0.9363405715886991,0.0,1,topk_q0.85
0.864957264957265,0.9599256891517859,0.8597402597402599,48.88547008547008,47.0,86.60000000000002,0.9829059829059829,0.9285614608608704,0.0,1,topk_q0.90
0.8803418803418803,0.9621714107190704,0.875,63.38803418803419,63.0,103.0,0.9897435897435898,0.9136444700029448,0.0,1,topk_q0.95
