case_mass_success,mean_mass,p10_mass,mean_size,median_size,p90_size,top1_coverage,minority_fraction,empty,rep,model,method
0.8735042735042735,0.9569427788614022,0.8678260869565219,48.899145299145296,49.0,78.0,0.9692307692307692,0.9414436540588054,0.0,3,2,pacs_global_residual
0.8717948717948718,0.9568483429498481,0.8678260869565219,52.08888888888889,42.0,94.0,0.9692307692307692,0.9403136096236862,0.0,3,2,pacs_stratified
0.9111111111111111,0.9731568406539647,0.9285714285714286,64.33846153846154,59.0,118.60000000000002,0.9880341880341881,0.9547630096282554,0.0,3,3,global_panel
0.9316239316239316,0.9776905971477631,0.9688804554079697,65.16410256410256,69.0,92.0,0.9863247863247864,0.9673989266902887,0.0,3,3,pacs_global_residual
0.9316239316239316,0.9788531911615171,0.9710853355426678,68.83076923076923,63.0,106.0,0.9880341880341881,0.9681495222485768,0.0,3,3,pacs_stratified
0.9401709401709402,0.9786104904684559,0.9319722650231125,54.8017094017094,49.0,104.60000000000002,0.9846153846153847,0.9674541321355664,0.0,4,0,global_panel
0.9384615384615385,0.9773365313179445,0.9405219780219781,56.18974358974359,58.0,88.0,0.9829059829059829,0.9691250176132936,0.0,4,0,pacs_global_residual
0.9384615384615385,0.9763741219080437,0.9358695652173914,60.483760683760686,74.0,92.60000000000002,0.9829059829059829,0.9638720758850534,0.0,4,0,pacs_stratified
0.8837606837606837,0.9618445296036766,0.8787143723468769,38.945299145299145,34.0,73.0,0.9726495726495726,0.9465111207070134,0.0,4,1,global_panel
0.8974358974358975,0.9687565135225139,0.8985336126452105,51.25299145299145,49.0,98.0,0.9794871794871794,0.9491555365327685,0.0,4,1,pacs_global_residual
0.8700854700854701,0.9595479119571739,0.8673684210526316,42.764102564102565,35.0,85.60000000000002,0.9709401709401709,0.9410875910427943,0.0,4,1,pacs_stratified
0.9230769230769231,0.9750109245376414,0.9532467532467532,63.65128205128205,59.0,120.20000000000005,0.9863247863247864,0.9607003149599179,0.0,4,2,global_panel
0.9282051282051282,0.9780259583792847,0.9604155844155844,61.51965811965812,60.0,96.0,0.9897435897435898,0.9652203268845138,0.0,4,2,pacs_global_residual
0.9316239316239316,0.977368170783875,0.9604155844155844,63.034188034188034,64.0,105.0,0.9897435897435898,0.9663736359694731,0.0,4,2,pacs_stratified
0.9094017094017094,0.9713267306525031,0.9090909090909091,58.2017094017094,53.0,106.60000000000002,0.9811965811965812,0.9581755989043194,0.0,4,3,global_panel
0.9111111111111111,0.9694364820363163,0.9090909090909092,55.034188034188034,55.0,87.0,0.9794871794871794,0.9548267593186774,0.0,4,3,pacs_global_residual
0.9196581196581196,0.9717047094245487,0.9333333333333333,57.3008547008547,60.0,84.60000000000002,0.9811965811965812,0.9593831781302551,0.0,4,3,pacs_stratified
0.8974358974358975,0.9663552286392554,0.8947368421052632,51.71111111111111,45.0,95.0,0.9811965811965812,0.9476897954117742,0.0,5,0,global_panel
0.9025641025641026,0.967692297732784,0.9,51.58974358974359,48.0,85.0,0.9829059829059829,0.9509454951443036,0.0,5,0,pacs_global_residual
