case_mass_success,mean_mass,p10_mass,mean_size,median_size,p90_size,top1_coverage,minority_fraction,empty,rep,model,method
0.9111111111111111,0.9077517229630431,0.7174603174603176,17.182905982905982,18.0,26.0,0.9452991452991453,0.8557941131507953,0.0,2,1,pacs_global_residual
0.8905982905982905,0.897295162932878,0.6681818181818182,18.0,17.0,30.0,0.935042735042735,0.8544935478657516,0.0,2,2,global_panel
0.8888888888888888,0.899291897390225,0.6816842105263158,20.278632478632478,19.0,36.0,0.935042735042735,0.8524477861597239,0.0,2,2,pacs_global_residual
0.8735042735042735,0.8862786152501299,0.6445378151260504,17.80854700854701,17.0,32.0,0.9333333333333333,0.8314916400104174,0.0,2,3,global_panel
0.8666666666666667,0.8885560312191843,0.6228813559322034,19.24102564102564,17.0,27.0,0.9299145299145299,0.842981685828053,0.0,2,3,pacs_global_residual
0.9264957264957265,0.9188054911516457,0.75,16.435897435897434,15.0,29.0,0.9623931623931624,0.8581227651404005,0.0,3,0,global_panel
0.9316239316239316,0.9273149078517354,0.7648351648351649,18.62735042735043,19.0,25.0,0.9658119658119658,0.8744066211424296,0.0,3,0,pacs_global_residual
0.9230769230769231,0.9130980361082873,0.721097770154374,15.894017094017094,15.0,28.0,0.9452991452991453,0.8689844210096307,0.0,3,1,global_panel
0.9247863247863248,0.9146515354348608,0.7413506012950971,18.011965811965812,20.0,27.0,0.9504273504273504,0.8641295053302398,0.0,3,1,pacs_global_residual
0.8854700854700854,0.8853840407828776,0.6666666666666666,17.747008547008548,16.0,33.0,0.9179487179487179,0.8405354800305724,0.0,3,2,global_panel
0.8923076923076924,0.8919025984928914,0.6816842105263158,19.2017094017094,18.0,35.0,0.9196581196581196,0.8527172131727031,0.0,3,2,pacs_global_residual
0.9008547008547009,0.9023255345390929,0.7,17.762393162393163,17.0,31.0,0.9452991452991453,0.8460314084645356,0.0,3,3,global_panel
0.9282051282051282,0.9263244709060966,0.75,23.417094017094016,24.0,36.0,0.958974358974359,0.8880446006038757,0.0,3,3,pacs_global_residual
0.8905982905982905,0.8938192753979711,0.6723404255319152,14.297435897435898,13.0,25.0,0.9452991452991453,0.8251856177624287,0.0,4,0,global_panel
0.8940170940170941,0.9024099303219073,0.6923076923076923,16.188034188034187,18.0,24.0,0.947008547008547,0.8375808431457138,0.0,4,0,pacs_global_residual
0.8940170940170941,0.8874164475746367,0.6666666666666666,13.728205128205127,13.0,24.0,0.9504273504273504,0.8207805244016952,0.0,4,1,global_panel
0.9076923076923077,0.9045407838777013,0.7117142857142859,17.417094017094016,18.0,28.0,0.9606837606837607,0.8368203069680268,0.0,4,1,pacs_global_residual
0.9076923076923077,0.913363584788714,0.7101045296167249,19.21196581196581,18.0,34.0,0.9401709401709402,0.8782888386367709,0.0,4,2,global_panel
0.9247863247863248,0.9178617314222902,0.7429510248787358,20.700854700854702,19.0,37.0,0.9452991452991453,0.8831668526194377,0.0,4,2,pacs_global_residual
0.8717948717948718,0.8831827642551797,0.628658536585366,17.497435897435896,16.0,31.0,0.9264957264957265,0.8218229185892272,0.0,4,3,global_panel
0.8888888888888888,0.8944666115792744,0.6666666666666666,19.596581196581198,18.0,30.0,0.9333333333333333,0.8519884001388796,0.0,4,3,pacs_global_residual
0.8991452991452992,0.8985876643189018,0.6953846153846155,15.153846153846153,14.0,27.0,0.9435897435897436,0.8355753884454541,0.0,5,0,global_panel
